"","cluster","TF","overlap","TFtargetYes_clusterNo","clusterYes_TFtargetNo","neither","p","FDR","logFDR"
"6279","9","Vps71",0,287,40,1264,1,1,0
"6280","9","Vps72",0,63,40,1357,1,1,0
"6281","9","Vps75",0,1,40,1377,1,1,0
"6282","9","War1",0,57,40,1373,1,1,0
"6283","9","Whi5",0,5,40,1377,1,1,0
"6284","9","Wtm1",0,6,40,1377,1,1,0
"6285","9","Wtm2",0,57,40,1370,1,1,0
"6286","9","Xbp1",0,1,40,1377,1,1,0
"6287","9","Yaf9",0,7,40,1377,1,1,0
"6288","9","Yap1",0,53,40,1371,1,1,0
"6289","9","Yap3",0,4,40,1376,1,1,0
"6290","9","Yap5",0,10,40,1376,1,1,0
"6291","9","Yap7",2,56,38,1369,0.476094010589362,1,0
"6292","9","Ycg1",0,1,40,1377,1,1,0
"6293","9","Ycs4",0,17,40,1374,1,1,0
"6294","9","Ydr1",1,175,39,1321,0.992808238058422,1,0
"6295","9","Yen1",0,4,40,1376,1,1,0
"6296","9","Yhp1",0,1,40,1377,1,1,0
"6297","9","Yku70",0,26,40,1373,1,1,0
"6298","9","Yku80",0,8,40,1376,1,1,0
"6299","9","YLL032C",0,7,40,1377,1,1,0
"6300","9","YLR278C",0,82,40,1364,1,1,0
"6301","9","Yng1",0,9,40,1375,1,1,0
"6302","9","Yng2",0,43,40,1360,1,1,0
"6303","9","Yox1",0,26,40,1375,1,1,0
"6304","9","Yrm1",0,40,40,1367,1,1,0
"6305","9","Yrr1",0,30,40,1369,1,1,0
"6306","9","Ysh1",0,345,40,1310,1,1,0
"6307","9","Yta7",1,419,39,1306,0.999983475959507,1,0
"6308","9","Zap1",0,46,40,1371,1,1,0
"6309","9","Zms1",0,2,40,1377,1,1,0
"6310","10","Aap1",0,13,94,1322,1,1,0
"6311","10","Abf1",3,248,91,1234,0.99999040563789,1,0
"6312","10","Ace2",0,25,94,1321,1,1,0
"6313","10","Aco1",0,3,94,1323,1,1,0
"6314","10","Acs2",0,85,94,1311,1,1,0
"6315","10","Ada1",0,42,94,1319,1,1,0
"6316","10","Ada2",0,149,94,1289,1,1,0
"6317","10","Ade12",0,2,94,1323,1,1,0
"6318","10","Adr1",0,6,94,1323,1,1,0
"6319","10","Aft2",0,11,94,1321,1,1,0
"6320","10","Ahc1",0,7,94,1323,1,1,0
"6321","10","Aor1",1,32,93,1316,0.894646640945564,1,0
"6322","10","Apc5",0,18,94,1321,1,1,0
"6323","10","Arg81",0,2,94,1322,1,1,0
"6324","10","Arg82",0,23,94,1321,1,1,0
"6325","10","Aro3",0,1,94,1323,1,1,0
"6326","10","Aro4",0,3,94,1323,1,1,0
"6327","10","Aro80",0,2,94,1323,1,1,0
"6328","10","Aro9",0,5,94,1323,1,1,0
"6329","10","Arp4",0,1,94,1323,1,1,0
"6330","10","Arp5",0,2,94,1323,1,1,0
"6331","10","Arp6",0,10,94,1323,1,1,0
"6332","10","Arp7",0,78,94,1306,1,1,0
"6333","10","Arp8",0,5,94,1323,1,1,0
"6334","10","Arr1",0,1,94,1322,1,1,0
"6335","10","Arx1",0,7,94,1323,1,1,0
"6336","10","Asf1",0,2,94,1323,1,1,0
"6337","10","Asf2",0,25,94,1322,1,1,0
"6338","10","Asg1",0,106,94,1314,1,1,0
"6339","10","Ash1",0,35,94,1319,1,1,0
"6340","10","Ask10",0,7,94,1323,1,1,0
"6341","10","Azf1",0,17,94,1322,1,1,0
"6342","10","Bas1",1,40,93,1317,0.938329977752881,1,0
"6343","10","Bcy1",0,60,94,1323,1,1,0
"6344","10","Bdf1",7,627,87,1051,0.999999999991303,1,0
"6345","10","Bdf2",1,270,93,1211,0.999999989291556,1,0
"6346","10","Bdp1",0,16,94,1322,1,1,0
"6347","10","Bem4",0,5,94,1323,1,1,0
"6348","10","Bim1",0,2,94,1323,1,1,0
"6349","10","Bmh1",0,3,94,1323,1,1,0
"6350","10","Bre1",0,46,94,1323,1,1,0
"6351","10","Bre2",0,20,94,1323,1,1,0
"6352","10","Brf1",0,9,94,1323,1,1,0
"6353","10","Brn1",0,20,94,1320,1,1,0
"6354","10","Bud22",0,1,94,1323,1,1,0
"6355","10","Bud6",0,5,94,1323,1,1,0
"6356","10","Bur2",1,250,93,1285,0.999999911430703,1,0
"6357","10","Bur6",4,405,90,1190,0.999999987922103,1,0
"6358","10","Bye1",4,185,90,1271,0.998213503912586,1,0
"6359","10","Cac2",0,2,94,1323,1,1,0
"6360","10","Cad1",1,31,93,1321,0.886406606294389,1,0
"6361","10","Caf130",0,7,94,1323,1,1,0
"6362","10","Caf16",0,1,94,1323,1,1,0
"6363","10","Caf4",0,7,94,1323,1,1,0
"6364","10","Caf40",0,6,94,1323,1,1,0
"6365","10","Cam1",0,3,94,1323,1,1,0
"6366","10","Car1",0,1,94,1323,1,1,0
"6367","10","Car2",0,3,94,1323,1,1,0
"6368","10","Cbc2",0,173,94,1296,1,1,0
"6369","10","Cbf1",1,94,93,1303,0.998333705458714,1,0
"6370","10","Cca1",0,62,94,1321,1,1,0
"6371","10","Ccl1",8,667,86,1083,0.999999999974862,1,0
"6372","10","Cdc26",0,8,94,1323,1,1,0
"6373","10","Cdc28",0,1,94,1323,1,1,0
"6374","10","Cdc36",0,4,94,1323,1,1,0
"6375","10","Cdc39",0,5,94,1323,1,1,0
"6376","10","Cdc46",1,58,93,1316,0.981431864143052,1,0
"6377","10","Cdc47",0,5,94,1323,1,1,0
"6378","10","Cdc53",0,4,94,1323,1,1,0
"6379","10","Cet1",39,2127,55,590,0.999999999999992,1,0
"6380","10","Cft1",2,161,92,1302,0.999722605867764,1,0
"6381","10","Cha4",0,20,94,1322,1,1,0
"6382","10","Chd1",0,20,94,1323,1,1,0
"6383","10","Chz1",0,2,94,1323,1,1,0
"6384","10","Cin5",0,112,94,1311,1,1,0
"6385","10","Cka1",0,50,94,1318,1,1,0
"6386","10","Cka2",0,35,94,1322,1,1,0
"6387","10","Ckb1",0,2,94,1323,1,1,0
"6388","10","Ckb2",0,21,94,1322,1,1,0
"6389","10","Cks1",0,7,94,1323,1,1,0
"6390","10","Cln1",0,6,94,1322,1,1,0
"6391","10","Cmr3",0,37,94,1319,1,1,0
"6392","10","Cpr1",0,2,94,1323,1,1,0
"6393","10","Crz1",0,18,94,1321,1,1,0
"6394","10","Cse2",0,40,94,1318,1,1,0
"6395","10","Cse4",0,6,94,1322,1,1,0
"6396","10","Csl4",0,2,94,1323,1,1,0
"6397","10","Csn12",0,63,94,1322,1,1,0
"6398","10","Csr2",0,2,94,1323,1,1,0
"6399","10","CTDSer2",0,126,94,1307,1,1,0
"6400","10","CTDSer5",8,697,86,1124,0.999999999979916,1,0
"6401","10","CTDSer7",9,597,85,1129,0.999999992336494,1,0
"6402","10","Ctk1",0,59,94,1323,1,1,0
"6403","10","Ctk2",0,59,94,1319,1,1,0
"6404","10","Ctk3",0,2,94,1323,1,1,0
"6405","10","Ctr9",0,108,94,1318,1,1,0
"6406","10","Cts1",0,7,94,1323,1,1,0
"6407","10","Cup2",0,39,94,1321,1,1,0
"6408","10","Cup9",0,20,94,1322,1,1,0
"6409","10","Cyc8",0,82,94,1312,1,1,0
"6410","10","Dal81",0,1,94,1323,1,1,0
"6411","10","Dat1",1,118,93,1313,0.999625730914568,1,0
"6412","10","Dbf4",0,9,94,1323,1,1,0
"6413","10","Dbp2",0,46,94,1322,1,1,0
"6414","10","Dbp3",0,3,94,1323,1,1,0
"6415","10","Dcp1",0,1,94,1323,1,1,0
"6416","10","Dcp2",0,2,94,1323,1,1,0
"6417","10","Ddp1",0,22,94,1321,1,1,0
"6418","10","Dep1",0,1,94,1323,1,1,0
"6419","10","Dhh1",0,1,94,1323,1,1,0
"6420","10","Dig1",0,46,94,1318,1,1,0
"6421","10","Dot1",0,7,94,1323,1,1,0
"6422","10","DOT5",0,1,94,1323,1,1,0
"6423","10","Dot6",0,3,94,1323,1,1,0
"6424","10","Dst1",0,100,94,1310,1,1,0
"6425","10","Eaf3",0,8,94,1323,1,1,0
"6426","10","Eaf5",0,58,94,1312,1,1,0
"6427","10","Eaf6",0,15,94,1315,1,1,0
"6428","10","Eaf7",0,19,94,1321,1,1,0
"6429","10","Ecm22",0,28,94,1319,1,1,0
"6430","10","Ecm5",0,6,94,1321,1,1,0
"6431","10","Edc3",0,3,94,1323,1,1,0
"6432","10","Eds1",0,3,94,1322,1,1,0
"6433","10","Ela1",0,3,94,1323,1,1,0
"6434","10","Elc1",0,7,94,1323,1,1,0
"6435","10","Elf1",0,162,94,1309,1,1,0
"6436","10","Elp2",0,4,94,1323,1,1,0
"6437","10","Elp4",0,5,94,1323,1,1,0
"6438","10","Elp6",0,7,94,1321,1,1,0
"6439","10","Esa1",0,79,94,1295,1,1,0
"6440","10","Esc2",0,37,94,1320,1,1,0
"6441","10","Ess1",0,41,94,1321,1,1,0
"6442","10","Fap7",0,2,94,1323,1,1,0
"6443","10","Fcp1",0,2,94,1323,1,1,0
"6444","10","Fhl1",0,134,94,1292,1,1,0
"6445","10","Fkh1",0,199,94,1285,1,1,0
"6446","10","Fkh2",0,68,94,1311,1,1,0
"6447","10","Fpr3",0,3,94,1323,1,1,0
"6448","10","Fpr4",0,5,94,1323,1,1,0
"6449","10","Fra1",0,4,94,1322,1,1,0
"6450","10","Fun30",0,49,94,1317,1,1,0
"6451","10","Fzf1",0,42,94,1317,1,1,0
"6452","10","Gal11",0,36,94,1317,1,1,0
"6453","10","Gal3",0,2,94,1323,1,1,0
"6454","10","Gal4",0,16,94,1321,1,1,0
"6455","10","Gat1",0,2,94,1323,1,1,0
"6456","10","Gcn4",0,24,94,1320,1,1,0
"6457","10","Gcn5",0,42,94,1314,1,1,0
"6458","10","Gcr1",3,81,91,1313,0.912612261994469,1,0
"6459","10","Gdh1",0,19,94,1323,1,1,0
"6460","10","Gis1",0,35,94,1320,1,1,0
"6461","10","Gln3",0,38,94,1320,1,1,0
"6462","10","God1",1,61,93,1291,0.985892985986606,1,0
"6463","10","Gpb2",0,3,94,1323,1,1,0
"6464","10","Gpx2",0,3,94,1323,1,1,0
"6465","10","Grs1",0,2,94,1323,1,1,0
"6466","10","Gtr1",0,5,94,1322,1,1,0
"6467","10","Gtr2",0,1,94,1323,1,1,0
"6468","10","Gts1",0,41,94,1321,1,1,0
"6469","10","Gzf3",0,60,94,1320,1,1,0
"6470","10","H2B",0,5,94,1321,1,1,0
"6471","10","H2BK123ub",0,27,94,1317,1,1,0
"6472","10","H3",0,10,94,1321,1,1,0
"6473","10","H3K27ac",0,40,94,1309,1,1,0
"6474","10","H3K36me3",0,9,94,1322,1,1,0
"6475","10","H3K4me3",39,2284,55,703,0.999999999999758,1,0
"6476","10","H3K9ac",1,46,93,1308,0.959548491311294,1,0
"6477","10","H4K12ac",2,128,92,1291,0.998304853029774,1,0
"6478","10","Haa1",0,3,94,1323,1,1,0
"6479","10","Hac1",0,6,94,1323,1,1,0
"6480","10","Hal9",0,11,94,1322,1,1,0
"6481","10","Ham1",0,7,94,1323,1,1,0
"6482","10","Hap1",0,25,94,1318,1,1,0
"6483","10","Hap2",0,17,94,1321,1,1,0
"6484","10","Hap3",0,37,94,1317,1,1,0
"6485","10","Hap5",0,30,94,1320,1,1,0
"6486","10","Hat2",0,2,94,1323,1,1,0
"6487","10","Hch1",0,2,94,1323,1,1,0
"6488","10","Hcm1",0,1,94,1323,1,1,0
"6489","10","Hda1",0,67,94,1317,1,1,0
"6490","10","Hem2",0,17,94,1322,1,1,0
"6491","10","Hhf1",0,6,94,1321,1,1,0
"6492","10","Hhf2",0,13,94,1319,1,1,0
"6493","10","Hho1",0,8,94,1323,1,1,0
"6494","10","Hht1",0,5,94,1321,1,1,0
"6495","10","Hht2",0,2,94,1321,1,1,0
"6496","10","Hif1",0,2,94,1323,1,1,0
"6497","10","Hir1",0,30,94,1322,1,1,0
"6498","10","Hir2",0,10,94,1323,1,1,0
"6499","10","Hir3",0,5,94,1323,1,1,0
"6500","10","Hmo1",0,63,94,1302,1,1,0
"6501","10","Hms1",0,3,94,1323,1,1,0
"6502","10","Hms2",0,40,94,1320,1,1,0
"6503","10","Hmt1",0,9,94,1323,1,1,0
"6504","10","Hog1",0,2,94,1323,1,1,0
"6505","10","Hom6",0,11,94,1322,1,1,0
"6506","10","Hos1",0,6,94,1323,1,1,0
"6507","10","Hos2",0,73,94,1320,1,1,0
"6508","10","Hos3",0,4,94,1323,1,1,0
"6509","10","Hos4",0,8,94,1322,1,1,0
"6510","10","Hot1",0,13,94,1322,1,1,0
"6511","10","Hpa3",0,9,94,1323,1,1,0
"6512","10","Hpc2",0,28,94,1323,1,1,0
"6513","10","Hpr1",0,10,94,1323,1,1,0
"6514","10","Hpt1",0,2,94,1323,1,1,0
"6515","10","Hrb1",1,143,93,1314,0.999922139626674,1,0
"6516","10","Hrr25",0,2,94,1323,1,1,0
"6517","10","Hsf1",1,72,93,1306,0.992868769904585,1,0
"6518","10","Hsl7",0,8,94,1323,1,1,0
"6519","10","Hst1",1,91,93,1320,0.997816681493321,1,0
"6520","10","Hst3",0,27,94,1314,1,1,0
"6521","10","Hta2",0,6,94,1321,1,1,0
"6522","10","Htb2",0,6,94,1321,1,1,0
"6523","10","Htl1",0,44,94,1309,1,1,0
"6524","10","Htz1",62,3440,32,406,0.999999999593124,1,0
"6525","10","Hxk2",0,7,94,1323,1,1,0
"6526","10","Idi1",0,1,94,1323,1,1,0
"6527","10","Ies1",0,7,94,1323,1,1,0
"6528","10","Ies2",0,2,94,1323,1,1,0
"6529","10","Ies3",0,77,94,1314,1,1,0
"6530","10","Ies4",0,5,94,1323,1,1,0
"6531","10","Ies5",0,3,94,1323,1,1,0
"6532","10","Ies6",0,23,94,1321,1,1,0
"6533","10","Ifh1",0,104,94,1298,1,1,0
"6534","10","Iki1",0,6,94,1322,1,1,0
"6535","10","Iki3",0,6,94,1323,1,1,0
"6536","10","Ilv5",0,5,94,1323,1,1,0
"6537","10","Imd2",0,5,94,1323,1,1,0
"6538","10","Iml2",0,6,94,1323,1,1,0
"6539","10","Ino2",0,11,94,1322,1,1,0
"6540","10","Ino4",0,11,94,1322,1,1,0
"6541","10","Ino80",0,5,94,1323,1,1,0
"6542","10","Ioc2",0,6,94,1323,1,1,0
"6543","10","Ioc3",0,5,94,1323,1,1,0
"6544","10","Ioc4",0,8,94,1323,1,1,0
"6545","10","Irc20",0,3,94,1323,1,1,0
"6546","10","Irr1",0,4,94,1323,1,1,0
"6547","10","Isw1",0,6,94,1323,1,1,0
"6548","10","Isw2",0,3,94,1323,1,1,0
"6549","10","Itc1",0,5,94,1323,1,1,0
"6550","10","Iwr1",0,4,94,1323,1,1,0
"6551","10","Iws1",0,182,94,1302,1,1,0
"6552","10","Ixr1",0,9,94,1323,1,1,0
"6553","10","Jhd1",0,2,94,1323,1,1,0
"6554","10","Jhd2",0,5,94,1323,1,1,0
"6555","10","Kae1",0,3,94,1322,1,1,0
"6556","10","Kar2",0,3,94,1323,1,1,0
"6557","10","Kar4",0,29,94,1319,1,1,0
"6558","10","Kin28",35,1985,59,625,0.999999999999999,1,0
"6559","10","Kss1",0,5,94,1323,1,1,0
"6560","10","Kti12",0,1,94,1323,1,1,0
"6561","10","Lea1",0,48,94,1321,1,1,0
"6562","10","Leo1",0,153,94,1311,1,1,0
"6563","10","Leu3",0,9,94,1321,1,1,0
"6564","10","Lge1",0,1,94,1323,1,1,0
"6565","10","Lrg1",0,5,94,1323,1,1,0
"6566","10","Lys14",0,10,94,1320,1,1,0
"6567","10","Lys20",0,95,94,1315,1,1,0
"6568","10","Lys21",0,11,94,1323,1,1,0
"6569","10","Mac1",0,65,94,1313,1,1,0
"6570","10","Maf1",0,23,94,1323,1,1,0
"6571","10","Mal33",0,3,94,1323,1,1,0
"6572","10","Mas6",0,7,94,1323,1,1,0
"6573","10","Matalpha2",0,10,94,1322,1,1,0
"6574","10","Mbf1",0,2,94,1323,1,1,0
"6575","10","Mbp1",0,37,94,1316,1,1,0
"6576","10","Mcd1",0,9,94,1322,1,1,0
"6577","10","Mck1",0,2,94,1323,1,1,0
"6578","10","Mcm1",0,94,94,1310,1,1,0
"6579","10","Mcm16",0,1,94,1322,1,1,0
"6580","10","Med1",0,5,94,1322,1,1,0
"6581","10","Med11",0,47,94,1314,1,1,0
"6582","10","Med2",0,98,94,1312,1,1,0
"6583","10","Med20",0,3,94,1322,1,1,0
"6584","10","Med4",0,62,94,1317,1,1,0
"6585","10","Med6",0,71,94,1314,1,1,0
"6586","10","Med8",0,9,94,1322,1,1,0
"6587","10","Met18",0,4,94,1323,1,1,0
"6588","10","Met28",0,32,94,1319,1,1,0
"6589","10","Met30",0,1,94,1323,1,1,0
"6590","10","Met31",0,29,94,1315,1,1,0
"6591","10","Met32",0,11,94,1322,1,1,0
"6592","10","Met4",0,43,94,1311,1,1,0
"6593","10","Mft1",0,41,94,1323,1,1,0
"6594","10","Mga2",0,2,94,1323,1,1,0
"6595","10","Mif2",0,5,94,1322,1,1,0
"6596","10","Mig1",0,59,94,1317,1,1,0
"6597","10","Mig2",0,74,94,1317,1,1,0
"6598","10","Mig3",0,2,94,1321,1,1,0
"6599","10","Mlp1",0,17,94,1322,1,1,0
"6600","10","Mot1",3,346,91,1212,0.999999961829639,1,0
"6601","10","Mot2",0,3,94,1323,1,1,0
"6602","10","Mot3",0,128,94,1312,1,1,0
"6603","10","Msi1",0,4,94,1323,1,1,0
"6604","10","Msn1",0,3,94,1323,1,1,0
"6605","10","Msn2",0,7,94,1322,1,1,0
"6606","10","Msn4",0,7,94,1322,1,1,0
"6607","10","Mss11",0,12,94,1322,1,1,0
"6608","10","Mth1",0,8,94,1323,1,1,0
"6609","10","Mud1",0,52,94,1319,1,1,0
"6610","10","Mus81",0,2,94,1323,1,1,0
"6611","10","Nab2",0,29,94,1322,1,1,0
"6612","10","Naf1",0,15,94,1323,1,1,0
"6613","10","Nan1",0,2,94,1323,1,1,0
"6614","10","Nap1",0,1,94,1323,1,1,0
"6615","10","Ncb2",3,257,91,1243,0.999993486587533,1,0
"6616","10","Ncl1",0,45,94,1320,1,1,0
"6617","10","Ndd1",0,15,94,1318,1,1,0
"6618","10","Net1",0,11,94,1323,1,1,0
"6619","10","Nfi1",0,2,94,1323,1,1,0
"6620","10","Ngg1",0,46,94,1312,1,1,0
"6621","10","Nhp10",0,21,94,1320,1,1,0
"6622","10","Nhp6a",0,120,94,1297,1,1,0
"6623","10","Nkp1",0,4,94,1322,1,1,0
"6624","10","Nkp2",0,19,94,1319,1,1,0
"6625","10","Nma1",0,4,94,1323,1,1,0
"6626","10","Nnf2",0,5,94,1323,1,1,0
"6627","10","Nog2",0,1,94,1323,1,1,0
"6628","10","Nop58",0,3,94,1323,1,1,0
"6629","10","Not3",0,6,94,1323,1,1,0
"6630","10","Not5",0,6,94,1323,1,1,0
"6631","10","Npl3",1,203,93,1306,0.999998168224146,1,0
"6632","10","Npl6",0,1,94,1323,1,1,0
"6633","10","Nrd1",5,598,89,1222,0.999999999976401,1,0
"6634","10","Nrg1",0,10,94,1322,1,1,0
"6635","10","Nrg2",0,22,94,1321,1,1,0
"6636","10","Nrm1",0,37,94,1320,1,1,0
"6637","10","Nsa2",0,1,94,1323,1,1,0
"6638","10","Nsp1",0,8,94,1322,1,1,0
"6639","10","Nsr1",0,1,94,1323,1,1,0
"6640","10","Nup42",0,4,94,1321,1,1,0
"6641","10","Nut1",0,87,94,1313,1,1,0
"6642","10","Nut2",0,68,94,1319,1,1,0
"6643","10","Oaf3",0,7,94,1322,1,1,0
"6644","10","Orc1",0,9,94,1322,1,1,0
"6645","10","Orc2",0,23,94,1322,1,1,0
"6646","10","Orc4",0,34,94,1322,1,1,0
"6647","10","Orc5",0,22,94,1323,1,1,0
"6648","10","Orc6",0,29,94,1321,1,1,0
"6649","10","Otu1",0,3,94,1323,1,1,0
"6650","10","Paf1",0,119,94,1319,1,1,0
"6651","10","Pap1",2,158,92,1299,0.999677819960209,1,0
"6652","10","Pat1",0,8,94,1323,1,1,0
"6653","10","Pcf11",12,470,82,1229,0.999789292775821,1,0
"6654","10","Pcl9",0,7,94,1321,1,1,0
"6655","10","Pct1",0,1,94,1323,1,1,0
"6656","10","Pdc1",0,2,94,1322,1,1,0
"6657","10","Pdr1",0,59,94,1316,1,1,0
"6658","10","Pdr3",0,17,94,1321,1,1,0
"6659","10","Pgd1",0,52,94,1316,1,1,0
"6660","10","Phd1",0,58,94,1316,1,1,0
"6661","10","Pho2",0,5,94,1323,1,1,0
"6662","10","Pho23",0,7,94,1323,1,1,0
"6663","10","Pho4",0,1,94,1323,1,1,0
"6664","10","Pho80",0,5,94,1323,1,1,0
"6665","10","Pho85",0,5,94,1323,1,1,0
"6666","10","Pip2",0,7,94,1323,1,1,0
"6667","10","Plo1",0,2,94,1323,1,1,0
"6668","10","Plo2",0,8,94,1323,1,1,0
"6669","10","Plp1",0,7,94,1323,1,1,0
"6670","10","Pnc1",0,1,94,1323,1,1,0
"6671","10","Png1",0,7,94,1323,1,1,0
"6672","10","Pob3",1,287,93,1267,0.999999991982451,1,0
"6673","10","Pog1",0,3,94,1323,1,1,0
"6674","10","Pol1",0,1,94,1323,1,1,0
"6675","10","Pol2",0,3,94,1323,1,1,0
"6676","10","Pop2",0,6,94,1323,1,1,0
"6677","10","Pre2",0,2,94,1323,1,1,0
"6678","10","Pre8",0,3,94,1323,1,1,0
"6679","10","Prp4",0,29,94,1322,1,1,0
"6680","10","Prp45",0,32,94,1322,1,1,0
"6681","10","Prp46",0,32,94,1322,1,1,0
"6682","10","Prr2",0,1,94,1323,1,1,0
"6683","10","Pta1",0,1,94,1323,1,1,0
"6684","10","Ptc3",0,2,94,1323,1,1,0
"6685","10","Pub1",0,26,94,1322,1,1,0
"6686","10","Pup1",0,9,94,1323,1,1,0
"6687","10","Pus4",0,2,94,1323,1,1,0
"6688","10","Put3",0,19,94,1322,1,1,0
"6689","10","Pwp1",0,2,94,1323,1,1,0
"6690","10","Pzf1",0,4,94,1323,1,1,0
"6691","10","Qri1",0,3,94,1323,1,1,0
"6692","10","Qri8",0,7,94,1323,1,1,0
"6693","10","Rad3",40,2089,54,609,0.999999999999791,1,0
"6694","10","Rad30",0,2,94,1323,1,1,0
"6695","10","Rad50",0,3,94,1323,1,1,0
"6696","10","Rad51",0,3,94,1323,1,1,0
"6697","10","Rad54",0,2,94,1323,1,1,0
"6698","10","Rad55",0,4,94,1323,1,1,0
"6699","10","Rad6",0,48,94,1322,1,1,0
"6700","10","Rad9",0,17,94,1323,1,1,0
"6701","10","Rap1",1,94,93,1304,0.998326051431684,1,0
"6702","10","Rco1",0,2,94,1323,1,1,0
"6703","10","Rcs1",0,35,94,1316,1,1,0
"6704","10","Rdr1",0,2,94,1322,1,1,0
"6705","10","Rds2",0,4,94,1323,1,1,0
"6706","10","Reb1",3,317,91,1238,0.999999746264521,1,0
"6707","10","Ref2",5,377,89,1254,0.999999137908431,1,0
"6708","10","Reg1",0,3,94,1322,1,1,0
"6709","10","Ret1",0,28,94,1322,1,1,0
"6710","10","Rfa1",0,6,94,1323,1,1,0
"6711","10","Rfc1",0,7,94,1323,1,1,0
"6712","10","Rfc5",0,8,94,1323,1,1,0
"6713","10","Rfm1",0,1,94,1323,1,1,0
"6714","10","Rfx1",0,14,94,1322,1,1,0
"6715","10","Rgm1",0,40,94,1321,1,1,0
"6716","10","Rgr1",1,84,93,1311,0.996690791394788,1,0
"6717","10","Rgt1",0,12,94,1322,1,1,0
"6718","10","Rhr2",0,1,94,1323,1,1,0
"6719","10","Rib1",0,1,94,1323,1,1,0
"6720","10","Rif1",0,21,94,1322,1,1,0
"6721","10","Rif2",0,35,94,1319,1,1,0
"6722","10","Rim101",0,4,94,1323,1,1,0
"6723","10","RIM20",0,5,94,1323,1,1,0
"6724","10","Rio2",0,5,94,1323,1,1,0
"6725","10","Rlf2",0,6,94,1323,1,1,0
"6726","10","Rlm1",0,20,94,1321,1,1,0
"6727","10","Rlr1",0,13,94,1323,1,1,0
"6728","10","Rms1",0,1,94,1323,1,1,0
"6729","10","Rna14",14,549,80,1195,0.999906810974361,1,0
"6730","10","Rox1",0,62,94,1317,1,1,0
"6731","10","Rox3",0,51,94,1313,1,1,0
"6732","10","Rpa12",0,12,94,1323,1,1,0
"6733","10","Rpa135",0,8,94,1323,1,1,0
"6734","10","Rpa14",0,6,94,1323,1,1,0
"6735","10","Rpa190",0,8,94,1323,1,1,0
"6736","10","Rpa34",0,6,94,1323,1,1,0
"6737","10","Rpa43",0,2,94,1323,1,1,0
"6738","10","Rpa49",0,2,94,1323,1,1,0
"6739","10","RPB11",2,478,92,1213,0.999999999997559,1,0
"6740","10","Rpb2",5,641,89,1167,0.999999999998963,1,0
"6741","10","Rpb3",14,884,80,1100,0.999999999604435,1,0
"6742","10","Rpb4",6,560,88,1200,0.99999999934062,1,0
"6743","10","Rpb7",6,581,88,1168,0.999999999863017,1,0
"6744","10","Rpb9",4,490,90,1211,0.999999999727863,1,0
"6745","10","Rpc17",0,24,94,1323,1,1,0
"6746","10","Rpc19",0,38,94,1323,1,1,0
"6747","10","Rpc25",0,33,94,1323,1,1,0
"6748","10","Rpc31",0,3,94,1323,1,1,0
"6749","10","Rpc34",0,30,94,1322,1,1,0
"6750","10","Rpc37",0,33,94,1321,1,1,0
"6751","10","RPC40",0,13,94,1323,1,1,0
"6752","10","Rpc53",0,15,94,1323,1,1,0
"6753","10","Rpc82",0,4,94,1323,1,1,0
"6754","10","Rpd3",0,14,94,1322,1,1,0
"6755","10","Rph1",0,19,94,1322,1,1,0
"6756","10","Rpn11",0,6,94,1323,1,1,0
"6757","10","Rpn4",0,41,94,1308,1,1,0
"6758","10","Rpo21",1,252,93,1277,0.999999928173805,1,0
"6759","10","Rpo31",0,32,94,1321,1,1,0
"6760","10","Rrd1",0,26,94,1321,1,1,0
"6761","10","Rrn10",0,9,94,1323,1,1,0
"6762","10","Rrn11",0,6,94,1323,1,1,0
"6763","10","Rrn5",0,4,94,1323,1,1,0
"6764","10","Rrn6",0,9,94,1323,1,1,0
"6765","10","Rrn7",0,5,94,1323,1,1,0
"6766","10","Rrn9",0,7,94,1323,1,1,0
"6767","10","Rrp4",0,2,94,1323,1,1,0
"6768","10","Rrp42",0,1,94,1323,1,1,0
"6769","10","Rsc1",1,156,93,1291,0.99997066902758,1,0
"6770","10","Rsc3",0,66,94,1312,1,1,0
"6771","10","Rsc30",0,1,94,1323,1,1,0
"6772","10","RSC4",0,3,94,1323,1,1,0
"6773","10","Rsc58",0,40,94,1315,1,1,0
"6774","10","Rsc6",0,15,94,1319,1,1,0
"6775","10","Rsc8",0,50,94,1312,1,1,0
"6776","10","Rsc9",0,14,94,1320,1,1,0
"6777","10","Rsp5",0,6,94,1323,1,1,0
"6778","10","Rtf1",0,80,94,1321,1,1,0
"6779","10","Rtg1",0,12,94,1321,1,1,0
"6780","10","Rtg2",0,1,94,1323,1,1,0
"6781","10","Rtg3",0,16,94,1321,1,1,0
"6782","10","Rtr1",0,43,94,1320,1,1,0
"6783","10","Rts2",0,7,94,1323,1,1,0
"6784","10","Rtt102",0,10,94,1322,1,1,0
"6785","10","Rtt103",1,180,93,1284,0.999993818133138,1,0
"6786","10","Rtt106",0,3,94,1323,1,1,0
"6787","10","Rtt109",0,1,94,1323,1,1,0
"6788","10","Rvb1",3,352,91,1198,0.999999977504392,1,0
"6789","10","Rvb2",0,3,94,1323,1,1,0
"6790","10","Rxt1",0,26,94,1320,1,1,0
"6791","10","Rxt2",0,51,94,1315,1,1,0
"6792","10","Rxt3",0,29,94,1320,1,1,0
"6793","10","Sap30",0,16,94,1323,1,1,0
"6794","10","Sas2",0,1,94,1323,1,1,0
